logo,page_french_tech,nom,description,market,field,mots_clé,mots_clé_2,mots_clé_3,mots_clé_4,mot_clé_5,employees,date de création,valeur_entreprise,financement,adresse,dernier_financement
https://storage.googleapis.com/dealroom-images-production/4a/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNS80ODUwOWZmNTdiYjkzZTQ3NWY5YTA3MWEwYmRkOTYzOA==.png,https://ecosystem.lafrenchtech.com/companies/stroma_care,Stroma Care,"Company Strategy, Scientific Rationale and Therapeutic Candidate",B2B,health,,,,deep tech,commission,11-50 employees,Oct 2020,€6—9m,€1.5m,"Lyon, France",€1.5m SEED
https://storage.googleapis.com/dealroom-images-production/a0/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC9kNWU1NTMwZTdmZDhiNGFjMzAzMWMyZjBmZmJhNjJlNg==.png,https://ecosystem.lafrenchtech.com/companies/videodesk,Stryng,Live customer service tool,B2B,media,marketing,content production,,machine learning,recognition technology,1 employees,Apr 2017,€17—26m,€4.4m,"Mulhouse, France",$4.8m SEED
https://storage.googleapis.com/dealroom-images-production/a0/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8xOS84MjFjOGFmZjU4ZGViYWZkNjZiMDdhYzZkNjljMzc0YQ==.png,https://ecosystem.lafrenchtech.com/companies/stuart,Stuart,On-demand delivery logistics app connecting businesses with consumers,B2B,food,transportation,food logistics & delivery,logistics & delivery,commission,marketplace & ecommerce,1001-5000 employees,Jan 2015,€88—132m,€23.5m,"Paris, France",N/A BUYOUT
https://storage.googleapis.com/dealroom-images-production/fa/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9mM2ZlZjY1MTMxMWU5ODllZThmZTUxNzY1NjFlMzMxOQ==.png,https://ecosystem.lafrenchtech.com/companies/studely,Studely,1st French financial service dedicated to students moving to France and Germany,B2C,fintech,,,,commission,marketplace & ecommerce,51-200 employees,May 2016,€2—3m,€500k,"Puteaux, France",€500k SEED
https://storage.googleapis.com/dealroom-images-production/3a/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMS9kYzc1YjE3MDkzNDg4MDA5MWUzYTMyMWI3YzU3OTY1MA==.png,https://ecosystem.lafrenchtech.com/companies/student_pop,Student Pop,Application to help students find a short term job,B2B,education,jobs recruitment,learning tools and resources,,mobile app,saas,201-500 employees,Jun 2016,€12—18m,€3.1m,"Paris, France",€3.0m EARLY VC
https://storage.googleapis.com/dealroom-images-production/56/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9kNjE2MDcwYzMzMmU2MGQ5ZWIwYjBkY2Q4MDRlYjc0NQ==.png,https://ecosystem.lafrenchtech.com/companies/studentgator,StudentGator,StudentGator.com – Apply easily to schools that match your personality.,B2C,education,,,,selling own inventory,commission,11-50 employees,2019,,-,"Meudon, France",
https://storage.googleapis.com/dealroom-images-production/5b/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi8xODA0OWQxNTk2ZDNmZTQ3YWVhMzU4MzhlOTNiMmFhMQ==.png,https://ecosystem.lafrenchtech.com/companies/studiolabs,StudioLabs,Provides on-demand development to companies that do not have the skills to develop their applications,B2B,enterprise software,,,,deep tech,artificial intelligence,11-50 employees,Jun 2019,,-,"Paris, France",
https://storage.googleapis.com/dealroom-images-production/8d/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9jNTAwOTA4MzA3YWRmNjdiNGNkM2QzMDUwZGE1ZGJlOQ==.png,https://ecosystem.lafrenchtech.com/companies/stych_formerly_auto_ecole_net_,Stych,Affordable driving lessons in France,B2C,education,transportation,education providers,,subscription,,51-200 employees,Mar 2014,€40—60m,€15.0m,"Paris, France",€10.0m LATE VC
https://storage.googleapis.com/dealroom-images-production/f6/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMy80MDM0MGVjMzMxNjJhODgyYzI1YWIwYzNmMDg0MGRiOQ==.png,https://ecosystem.lafrenchtech.com/companies/sublime_energy,Sublime Energie,"Offers a solution for the collection, transport, purification, and packaging of biogas, responding to environmental and climatic challenges",B2B,energy,transportation,logistics & delivery,oil & gas,deep tech,commission,11-50 employees,Jul 2019,€46—69m,€12.5m,"Paris, France",€11.5m SERIES A
https://storage.googleapis.com/dealroom-images-production/de/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yNS9iZTIyMGFkOGJlYWEzNTBiMjhhYzkwNDA4ZDIxMzU3YQ==.png,https://ecosystem.lafrenchtech.com/companies/submagic,Submagic,The simplest video editor for creating viral short-form content with AI,B2B,media,B2C,content production,,artificial intelligence,subscription,11-50 employees,2023,,-,"Paris, France",
https://storage.googleapis.com/dealroom-images-production/f4/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC83NDM4ODEzNDQyYzA3MmM5Y2RiMWI5OTRlMWUxYjQzZg==.png,https://ecosystem.lafrenchtech.com/companies/substance_1_2,Substance,Substance | The leading software solution for 3D digital materials,B2B,,,,,3d technology,subscription,201-500 employees,2003,,€1.7m,"Clermont-Ferrand, France",$1.9m SERIES B
https://storage.googleapis.com/dealroom-images-production/3b/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yNy8yZjQ3Zjc1NzlkMjU4MjMxM2Q3NjU1MmNiZWIyODNiNQ==.png,https://ecosystem.lafrenchtech.com/companies/sumeria_1,Sumeria,"Mobile app to simply, quickly and securely make and manage payments",B2C,fintech,,payments,,mobile app,commission,201-500 employees,Sep 2011,€909m,€233m,"Perpignan, France",$100m SERIES C
https://storage.googleapis.com/dealroom-images-production/4c/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9iNzQ1YWFhYzNhNTQyODY0MjNmMzRkZTI2OGQwYzEwMg==.png,https://ecosystem.lafrenchtech.com/companies/sunday_1_2,Sunday,Pay faster in restaurants,B2B,fintech,food,payments,in-store retail & restaurant tech,commission,saas,51-200 employees,2021,€364—545m,€113m,"Saint-Maur-des-Fossés, France",$100m SERIES A
https://storage.googleapis.com/dealroom-images-production/dd/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNi9kYTJjMTRjNWJiN2RhZmZlMWM1NzU5MWQ2ZmE5YjVjZg==.png,https://ecosystem.lafrenchtech.com/companies/sunna_designs,Sunna Design,Sunna Design breakthrough technology platform allows to Power & Connect™ smart outdoor applications,B2B,energy,B2C,clean energy,,deep tech,iot internetofthings,51-200 employees,Jul 2011,€28—42m,€17.6m,"Blanquefort, France",€7.0m SERIES A
https://storage.googleapis.com/dealroom-images-production/33/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9kNjdmZDc4ZDJlNTc5OWQxMjhlYjk2NmM1NTI1OTdjYg==.png,https://ecosystem.lafrenchtech.com/companies/sunology,Sunology,"Developing an inclusive approach to solar energy based on exemplary innovations (simple, sustainable, accessible), and an educational and lifestyle approach to the energy transition",B2C,energy,home living,energy providers,,hardware,selling own inventory,11-50 employees,Sep 2019,€40—60m,€10.0m,"Saint-Herblain, France",€10.0m SERIES A
https://storage.googleapis.com/dealroom-images-production/86/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi8zMjNiNTNlZjBlNDZlZDhkY2M3MWNlNTRhZmZkNjE5OA==.png,https://ecosystem.lafrenchtech.com/companies/sunzulab,Sunzulab,Leading independent provider of liquidity analysis for investors already active or Crypto curious,B2B,fintech,,crypto and defi,,blockchain,commission,11-50 employees,Mar 2020,€7—10m,€3.2m,"Metz, France",€1.7m SEED
https://storage.googleapis.com/dealroom-images-production/64/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyMi8wNC8yMC82NTEzYzEyM2Y3ZDE2YmRmMDIyY2NhZWZlYTZkMTUxZg==.png,https://ecosystem.lafrenchtech.com/companies/supersonic_imagine,SuperSonic Imagine,Ultrasound medical imaging systems for evaluating and visualizing tissue elasticity,B2B,health,,medical devices,health platform,artificial intelligence,big data,51-200 employees,Apr 2005,€28m,€98.0m,"Aix-en-Provence, France",N/A ACQUISITION
https://storage.googleapis.com/dealroom-images-production/16/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi81MjcyNGI3MmNmYzkxMjEwM2JjOWFhODczZmRkMTJmMA==.png,https://ecosystem.lafrenchtech.com/companies/superbranche,Superbranche,Biotech nanoparticles transforming cancer diagnosis and treatment,B2B,health,,biotechnology,,manufacturing,,11-50 employees,2019,,-,"Strasbourg, France",
https://storage.googleapis.com/dealroom-images-production/1e/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAxOC8xMS8yMC81NzA5NzAzYzA2OWJiOGQ3OGY2ZDFmZTliOTk5MmM2ZQ==.jpg,https://ecosystem.lafrenchtech.com/companies/superprof,Superprof,A platform to that connects students to teachers and mentors,B2C,education,,education providers,,subscription,marketplace & ecommerce,5001-10000 employees,Aug 2013,,-,"Paris, France",
https://storage.googleapis.com/dealroom-images-production/2a/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi85NzkwNGVmNTFiMTQ1MmU1YjIwZGQ5NWQ1Zjc5ZGNiNg==.png,https://ecosystem.lafrenchtech.com/companies/surfactgreen,SurfactGreen,Developing and producing performing cationics and anionics biosourced surfactants,B2B,chemicals,,,,hardware,deep tech,11-50 employees,Oct 2016,€40—60m,€15.9m,"Lacroix-Saint-Ouen, France",€10.0m SERIES B
https://storage.googleapis.com/dealroom-images-production/09/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8xMi8zMC9jMzU0NmYxMjZlYjc0NmRjNGRkMWMwY2UwNWQ1MmExMQ==.png,https://ecosystem.lafrenchtech.com/companies/leadjet,Surfe,Allows to source prospects faster and double efficiency by automating lead capturing and data entry,B2B,marketing,,marketing analytics,crm & sales,big data,subscription,51-200 employees,2020,€16—24m,€6.8m,"Paris, France",€4.0m LATE VC
https://storage.googleapis.com/dealroom-images-production/71/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8xOS9kYjlmMTY0MjhhYTQ5YTcwMGE0YWI5ZGQxNDgwMmZjYw==.png,https://ecosystem.lafrenchtech.com/companies/surge_,Surge,Innovative fingerprinting of the immune system with AI to holistically improve the perioperative standard-of-care,B2B,health,,health platform,pharmaceutical,artificial intelligence,hardware,11-50 employees,Aug 2021,€21—31m,€9.6m,"Paris, France",$2.2m GRANT
https://storage.googleapis.com/dealroom-images-production/e2/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMS84OTcwODhhZDE4YjhlOTU2NjFjNTJkYzQwMDA4MTg5Yw==.png,https://ecosystem.lafrenchtech.com/companies/sushi_shop,Sushi Shop,A unique know-how in the production and marketing of sushi,B2B,food,marketing,innovative food,,subscription,,1001-5000 employees,1998,,€1.0m,"Paris, France",€240m ACQUISITION
https://storage.googleapis.com/dealroom-images-production/83/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yNS8xYmFkMzA5N2E1NWZiZmQ4ZmEzNzFlNTMzYWM0MzQyMw==.png,https://ecosystem.lafrenchtech.com/companies/sutainecho,SustainEcho,SustainEcho automates the carbon assessment of works directly from measurements,B2B,energy,,energy efficiency,,subscription,saas,11-50 employees,Oct 2019,,-,"Montreuil, France",
https://storage.googleapis.com/dealroom-images-production/f4/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8yNS80MDNiOGQ3Y2M1YzE2NzkzM2RiODJkYjU5NzI1NDhkYg==.png,https://ecosystem.lafrenchtech.com/companies/sustainsoft,SustainSoft,"Empowering organizations with a powerful tool to measure, improve and communicate on their sustainability strategy",B2B,enterprise software,,,,big data,commission,2-10 employees,Jan 2022,,€109k,"Paris, France",$120k SEED
https://storage.googleapis.com/dealroom-images-production/ad/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9lZWM4ZWQ1YjQ4NmE1OTQ2MWU3Yzc2YWUwNWU1YzEzNg==.png,https://ecosystem.lafrenchtech.com/companies/susu_fr,Susu,Health start-up aimed at patients with chronic conditions such as diabetes and heart disease and higher-risk groups such as pregnant women,B2C,health,fintech,health platform,insurance,mobile app,big data,201-500 employees,Feb 2019,€18—27m,€5.0m,"Lyon, France",€4.5m SEED
https://storage.googleapis.com/dealroom-images-production/9a/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi82ZDQyMmI2NjcxNjBjNTU1NjgxMGEwNDYxOGE2M2ZiZA==.png,https://ecosystem.lafrenchtech.com/companies/swaap_1,Swaap,Swaap.Finance: the protocol for a mainstream decentralized finance,B2B,fintech,,,,,,2-10 employees,2021,€16—25m,€4.1m,"Paris, France",$4.5m SEED
https://storage.googleapis.com/dealroom-images-production/c9/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMS9hY2VmNDQxNjY2Y2EwYzZiM2I1M2YwMTYyMThjOTNlYQ==.png,https://ecosystem.lafrenchtech.com/companies/swaive_,Swaive,"Offers secure, risk-free investment solutions for households and businesses, simplifying fund management and ensuring returns",B2B,fintech,B2C,wealth management,,subscription,saas,2-10 employees,Jan 2024,€9—13m,€2.2m,"Paris, France",€2.2m SEED
https://storage.googleapis.com/dealroom-images-production/de/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9kOWM2YzJlZjMzMDQ5ODI3MTVmZjJjYzkwNTM2YTY2MA==.png,https://ecosystem.lafrenchtech.com/companies/swan_2,Swan,Fintech specialized in embedded banking,B2B,fintech,,payments,banking,subscription,saas,201-500 employees,Sep 2019,€168—252m,€100m,"Paris, France",€42.0m SERIES B
https://storage.googleapis.com/dealroom-images-production/ba/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9iZjNiYzU3ZTMyMTVhMzJmZDc4YmVkNDQ5ZTRiNjZkZQ==.png,https://ecosystem.lafrenchtech.com/companies/swan_h,Swan-H,Disrupting ammonia production with a carbon-free process,B2B,energy,,clean energy,,hardware,deep tech,11-50 employees,Dec 2021,€6—9m,€1.8m,"Toulouse, France",$320k SERIES A
https://storage.googleapis.com/dealroom-images-production/ce/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNC9iNGM5MmVjYzVjMTY1MzBlMTFjY2Y5NDRkMzY0MGEzNg==.png,https://ecosystem.lafrenchtech.com/companies/swapcard,Swapcard,Smart event engagement platform,B2B,event tech,,,,artificial intelligence,subscription,51-200 employees,2013,€16—24m,€4.5m,"Paris, France",€4.0m EARLY VC
https://storage.googleapis.com/dealroom-images-production/e3/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9mNDdlM2E3MTQ5MjEyNzczMDg4MzdmMzA2NzkwMGM5Mg==.png,https://ecosystem.lafrenchtech.com/companies/sweep_net,Sweep,Reduce carbon emissions in your business and value chain,B2B,enterprise software,,,,subscription,saas,51-200 employees,Jun 2020,€265—398m,€90.9m,"Montpellier, France",$73.0m SERIES B
https://storage.googleapis.com/dealroom-images-production/6c/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi8xMjM0NzczZGVmY2E0NTJiYWQ3ZDc4ZmE4OGRmYjgzYQ==.png,https://ecosystem.lafrenchtech.com/companies/sweetch_energy_1,Sweetch Energy,"Expanding the frontiers of renewable energy with osmotic power : zero-emission, permanent and cost effective electricity",B2B,energy,,water,clean energy,hardware,deep tech,51-200 employees,Mar 2015,€91—136m,€39.1m,"Saint-Grégoire, France",$25.0m SERIES A
https://storage.googleapis.com/dealroom-images-production/33/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNC8wOS8yMS84YzYxNmZjYTk3M2ZkNjVjMTQ1OTg0MGNhOWI1MzhjOA==.png,https://ecosystem.lafrenchtech.com/companies/swello,Swello,Communicators manage their social media accounts more efficiently,B2B,marketing,,,,subscription,,11-50 employees,Feb 2010,€2—3m,€470k,"Toulon, France",€470k SEED
https://storage.googleapis.com/dealroom-images-production/ac/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9hOTk2MmRhMjk3ZTgzY2VjYTM2Y2E0OWU2NWI1NDJjMw==.png,https://ecosystem.lafrenchtech.com/companies/swikly,Swikly,Trusted third party specialized in the management of online deposits,B2C,fintech,,,,commission,saas,11-50 employees,Apr 2016,€6—9m,€1.5m,"Lyon, France",€1.5m SEED
https://storage.googleapis.com/dealroom-images-production/14/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNS8yMWU3MTA3YzY2MWVkMGY2OTRlZjQ5Y2IyYTQzNDhmNA==.png,https://ecosystem.lafrenchtech.com/companies/swile,Swile,The card and app at the center of employee engagement,B2B,fintech,B2C,financial management solutions,payments,mobile app,subscription,501-1000 employees,Nov 2016,€909m,€296m,"Paris, France",N/A LATE VC
https://storage.googleapis.com/dealroom-images-production/d4/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi82N2I3ZjQzOTVlNTNkNDIyMWE5OWNiYjVhYmUzODQ4YQ==.png,https://ecosystem.lafrenchtech.com/companies/swish_3,Swish,"Swish, a player in the energy transition and a mobility operator, is a CEREL Group company with over 30 years' experience in electrical design, engineering and construction",B2B,transportation,engineering and manufacturing equipment,maintenance,,selling own inventory,manufacturing,11-50 employees,2020,€94—141m,€23.5m,"Roissy-en-France, France",€23.5m DEBT
https://storage.googleapis.com/dealroom-images-production/f5/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9jYzRjYWRiNjA0OGM2ZmVjZmY0ZTUxMTE0ZDhiNjAwMg==.png,https://ecosystem.lafrenchtech.com/companies/french_society_of_connected_systems_sycon_,Sycon,Sycon's Sybox sensor enables real-time data analysis and management of manufacturing activities to optimize production efficiency and quality,B2B,semiconductors,B2C,,,autonomous & sensor tech,selling own inventory,11-50 employees,2022,,-,"Paris, France",N/A SUPPORT PROGRAM
https://storage.googleapis.com/dealroom-images-production/03/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNS8yODdkNzE0NDk2NzZhY2FmNTViMzVhZjVhNTgwZGQ3Nw==.png,https://ecosystem.lafrenchtech.com/companies/sylvaine_delacourte,Sylvaine Delacourte,Parfum de niche et de luxe made in France,,fashion,,,,,,2-10 employees,Jun 2017,,-,"Paris, France",
https://storage.googleapis.com/dealroom-images-production/32/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyMi8wMy8xNi9jOTNlZTUxOWE0ODdlNzRkNmRiYWIzMDE2YzY1NjJmZQ==.png,https://ecosystem.lafrenchtech.com/companies/symbiofcell_ste,Symbio,Designs hydrogen fuel cell kits that can be incorporated into various different types of electric vehicles,B2B,energy,transportation,clean energy,vehicle production,hardware,deep tech,201-500 employees,Feb 2010,,-,"Fontaine, France",N/A LATE VC
https://storage.googleapis.com/dealroom-images-production/b9/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi8yZGVhZTA5YzkxMzQ5YjAzYTE3ZjFhMDk4NGY4NjU5Nw==.png,https://ecosystem.lafrenchtech.com/companies/symbiose_management,Symbiose Management,Symbiose is an impact fintech that uses satellite data and AI to assess climate risk modelling for natural capital valuation,B2B,fintech,energy,clean energy,,big data,machine learning,2-10 employees,2022,,€50.0k,"Luxembourg, Luxembourg",€50.0k GRANT
https://storage.googleapis.com/dealroom-images-production/b2/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyMy8wMS8xNi9lNjUwOGQyNzU2ZjEwMWU2MmEzYmI3NzUyODYxMzI2Mw==.png,https://ecosystem.lafrenchtech.com/companies/symfony,Symfony,"Symfony, High Performance PHP Framework for Web Development",B2B,hosting,enterprise software,,,advertising,commission,11-50 employees,Jan 2018,,-,"Clichy, France",
https://storage.googleapis.com/dealroom-images-production/b2/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wNi9mYTJiNTk1MWM2YzQyMjYxMzEwYTFmZDc0YmIxMTZmNA==.png,https://ecosystem.lafrenchtech.com/companies/synapcell,SynapCell,"A brain-focused biotechnology company that provides drug developers with robust and unbiased endpoints on drug efficacy in vivo, at the preclinical step",B2B,health,,pharmaceutical,biotechnology,deep tech,commission,11-50 employees,Apr 2005,€16—24m,€4.0m,"Saint-Ismier, France",$4.4m SERIES A
https://storage.googleapis.com/dealroom-images-production/6f/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9hZjQwMDhmYTg2NzJlMmQ5YzQ5ZDU4MDQyYjZlNjYwMw==.png,https://ecosystem.lafrenchtech.com/companies/synapse_medicine,Synapse Medicine,Artificial intelligence platform to manage drugs prescription,B2B,health,,health platform,pharmaceutical,artificial intelligence,machine learning,51-200 employees,Jan 2017,€102—153m,€35.2m,"Bordeaux, France",$28.0m SERIES B
https://storage.googleapis.com/dealroom-images-production/d7/NzQ6NzQ6Y29tcGFueUBzMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9kZWFscm9vbS1pbWFnZXMvMjAyNS8wMS8wMi9mN2QxMTI2NDYyNWE0MThiMTE4OGQ3MjJmYjc3MWU2MQ==.png,https://ecosystem.lafrenchtech.com/companies/synchronized,Synchronized,"At Synchronized, we are reinventing the way in which viewers can truly and finally interact with TV content of any type.Synchronized enables people to interplay with their favorite programs, to learn, to get informed and entertained, tocommunicate an",B2C,media,education,streaming,,subscription,,11-50 employees,Jul 2014,€800k—1m,€2.9m,"Alfortville, France",€300k EARLY VC
